what acids does the dried hops flower contain?	['humulone and lupulone']	437
how long before bed should phones be turned off?	['at least 30 to 60 minutes']	438
what is a benefit of the starfish sleeping position?	['may protect against shoulder pain']	439
what are delta waves associated with?	['the flushing of older fluid from around the brain.']	440
what is the typical work day in spain?	['span from 9 a.m. with a two hour break for the siesta, then work would resume from 4 p.m.']	441
what is sleep training?	['the process of teaching your baby to sleep on their own.']	442
what happens to people working within this time frame?	['prone to insufficient sleep and fatigue during waking hours']	443
what does blue light reduce?	['amount of time you spend in slow-wave and rapid-eye movement (rem) sleep']	444
what has been linked to higher-quality sleep for infants?	['secure attachments']	445
what are body impressions?	['lasting indentations from lying on the mattress.']	446
what is nightmare disorder?	"[""a sleep disorder in which nightmares interfere with one's ability to get sufficient sleep.""]"	447
how can a healthy bedtime routine for a child be developed?	['consider introducing calming activities that can prepare them for sleep.']	448
how many children suffer from sleep disorders at some point?	['as many as 50 percent']	449
when have students across the country experienced educational upheaval?	['ever since covid-19 closed the doors of schools across the nation.']	450
what should you do to improve the sensation of congestion in your nose and mucus accumulation in the throat?	['avoid placing your head completely horizontal when you are lying in bed']	451
what are parachute percale sheets made from?	['certified long-staple egyptian cotton, hand-picked in the nile valley']	452
what should good cooling pillows be?	['lightweight and breathable']	453
what is common in children with adhd?	['nightmares']	454
what does the research suggest happens if children, even teenagers, are set bedtimes?	['they are more likely to get more sleep']	455
what are the guidelines regarding volume for a white noise machine	['there are no official guidelines']	456
what are two of the most rigorous organic standards in the mattress industry?	['the global organic textile standard (gots) and the global organic latex standard (gols)']	457
how do you ensure the structural integrity of your platform bed?	['follow the plan and diagrams you created']	458
what risk factors may increase your likelihood of experiencing a hypnic jerk?	['excessive caffeine and stimulant consumption, vigorous exercise before sleep, emotional stress, and sleep deprivation.']	459
what may mattress warranties cover?	['manufacturing and workmanship defects in the cover, splitting or cracking of the foam, permanent indentations, or other such defects.']	460
what can shifting hormone levels contribute to?	['nausea, daytime sleepiness, and snoring at night']	461
when is jet lag frequently encountered?	['when long airplane flights are involved']	462
how can sunlight exposure affect quality of sleep in students?	['reduced sunlight exposure actually led to poorer quality sleep.']	463
what can increase sleep interruptions and difficulty getting back to sleep in women?	['frequent night sweats']	464
what can routine all-nighters lead to?	['a cycle of mental distress, poor sleep, and decreased functioning during the day']	465
what can a swaddle cause if not prepared properly?	['increased breathing rate, reduced lung capacity, hip problems, strangulation, or overheating.']	466
what does an actigraph do?	['monitor your sleep-wake activity']	467
what can sleep deprivation cause?	['can leave you feeling tired, less creative, and make it more difficult to stay focused on important projects.']	468
what does nt2 not involve?	['cataplexy']	469
what is fatigue?	['a general term used to refer to feelings of exhaustion that make it difficult to carry out daily activities']	470
what pattern of weave does the sateen weave have?	['one thread under, three or four threads over pattern']	471
how big is the california queen mattress?	['60 inches wide by 84 inches long.']	472
who needs a softer mattress with more contouring?	['people with broader shoulders or hips']	473
how does celliant work?	['by taking advantage of the natural thermoreactive properties of a blend of certain minerals - including quartz, silicon oxide, and titanium oxide - and mixes them with 88 trace elements.']	474
how do you get uninterrupted sleep and promote proper alignment of your circadian rhythm?	['achieving a more consistent sleep schedule, getting natural daylight exposure, avoiding alcohol before bedtime, and eliminating noise and light disruptions']	475
what do mandibular advancement devices do?	['push the lower jaw and tongue forward']	476
what factors have been linked to trouble relaxing at bedtime?	['stress due to work, family life, and other factors']	477
what are two styles of weighted blankets?	['knitted and duvet style']	478
what does restorative sleep promote?	['healthy emotional regulation and helps your brain efficiently process information']	479
when should you consult the doctor immediately?	['if you notice severe or dangerous side effects']	480
how are humans similar to dogs in terms of sleep?	['diurnal animals, which means that they get a majority of their sleep at night']	481
how are depression and sleeping problems related?	['frequently occur together and may exacerbate one another.']	482
why are people with heartburn symptoms are often unable to comfortably fall into a sleep state?	['due to the painful, burning sensation in their chest']	483
what should you do if you wake up with a headache every morning?	['set up an appointment with your doctor']	484
when does snoring occur?	['when air moves around floppy tissue near the back of the throat and causes that tissue to vibrate.']	485
what does persistent sleep interruptions and hypoxia from sleep apnea been found to create?	['conditions for accelerated tumor growth']	486
what is red often associated with?	['aggression and danger']	487
what is the function of a pocketed coil support core?	['contributes to a durable, springy, and breathable surface with minimal motion transfer and stable edge support']	488
what is head banging?	['a repeated motion that happens around bedtime or during sleep.']	489
what is the leading cause of disability globally?	['depression']	490
what do hormones play an integral role in?	['the functioning of virtually every system of the body.']	491
how can thyroid cancer originate?	['due to genetically inherited conditions, and exposure to radiation']	492
what can sleep deprivation contribute to in the long term?	['health problems such as depression, diabetes, obesity, and heart disease']	493
what can melatonin affect in a fetus?	['affect neurological development in a fetus, reducing the likelihood of problems such as brain lesions']	494
why is waiting to buy a new mattress not the best idea for your long-term well-being?	"[""while waiting to buy a new mattress may save you money in the short term, it's not the best idea for your long-term well-being, as sleep plays an essential role in human health.""]"	495
what does the contagiousness of yawning suggest?	['it may be an empathetic response that helps humans and other mammals communicate.']	496
what proportion of life is spent in bed?	['roughly 1/3rd']	497
what kind of surface is best for back sleepers?	['a surface with a balanced feel']	498
what does fatigue refer to?	['a lack of energy motivation that may occur due to lack of sleep, but can also stem from other factors like emotional stress or boredom']	499
what traits are found in those who are more likely to experience sleep paralysis?	['imaginativeness and disassociating from their immediate environment, such as with daydreaming']	500
what are some treatment options for preventing hypnic headaches?	['after caffeine, lithium is the next recommended treatment option for preventing hypnic headaches, followed by indomethacin.']	501
what types of mattresses tend to last the longest?	['latex mattresses']	502
who is more likely to get hypnic headaches?	['older adults and women']	503
what percentage of people oversleep?	['about 1.6% of the population']	504
how many covid patients experience neurological/psychiatric outcomes?	['34% of their covid patient population']	505
what does cbt for night eating syndrome focus on?	['unlearning the belief that a person must eat to fall asleep']	506
what is a chiropractor?	"[""a licensed medical professional who works to adjust and manipulate the body's muscular and skeletal system to reduce pain, regain mobility, improve posture, and more.""]"	507
what medical conditions can be made worse by losing sleep?	['bipolar disorder and seizures.']	508
what does a structured schedule help sleepers do?	['go to bed and get up earlier, with less variability in total sleep time each night.']	509
what was the frequency of symptoms after taking cbd?	['0-1 times in a week.']	510
what does the optimal choice of a sleep aid depend on?	"[""a person's circumstances including the nature of their sleep problems, overall health and coexisting conditions, other medications they are taking, and the cost and availability of different medications""]"	511
what is intense sleep inertia known as?	['sleep drunkenness']	512
what are the two most prominent drugs that may induce sleepwalking?	['zolpidem and sodium oxybate']	513
what did college students who had more teeth dreams have greater incidence of?	['greater depression, anxiety, helplessness, and loss of control']	514
how can you recognize twill?	['by its diagonal ribbing, which looks similar to denim']	515
what does birth control pills affect?	['hormone levels and can also influence sleep quality']	516
why do people adopt a polyphasic sleep schedule?	['in hopes of becoming more productive']	517
what bed sheets feature a criss-cross pattern?	['percale sheets']	518
what does guided imagery ask people to do?	['to conjure up images of natural scenery or other relaxing vistas.']	519
what is wool popular for?	['its natural breathability and temperature regulation']	520
what medical conditions are shift workers at a higher risk of?	['cancer and cardiovascular disease, as well as depression.']	521
what can insufficient or fragmented sleep can contribute to problems with for the cardiovascular system?	['blood pressure and heighten the risk of heart disease, heart attacks, diabetes, and stroke']	522
what factors contribute to a bed's price?	['the mattress size, materials used, country of manufacture, and more.']	523
what is the main sign of night terrors?	['signs of panic and terror while sleeping such as screaming, flailing, or kicking']	524
what mattresses tend to perform best for sex?	['low- to medium-density foams']	525
what do cpap machines generally come with?	['own power supply unit']	526
how does the treatment for bruxism vary?	"[""varies based on the individual and should always be overseen by a doctor or dentist who can explain the benefits and downsides of a therapy in the patient's specific situation.""]"	527
what are some basic mattress care recommendations?	['cleaning it regularly and using a supportive foundation']	528
what mattresses should people get based on their weight?	['those who weigh under 130 pounds generally prefer a softer mattress, while sleepers over 230 pounds should seek out a firmer mattress']	529
how can sleep affect daytime hormone production?	['quality of sleep may also affect daytime hormone production.']	530
what may disturbed sleep be connected to?	['cancer risk, although further research is necessary to better understand the complexity of the relationship between sleep and cancer.']	531
what does hyperarousal mean?	['a state in which sleep, and rem sleep in particular, is more likely to be fragmented and of poor quality.']	532
what is the difference between dreams experienced in rem sleep and in non-rem sleep?	['the dreams you experience in rem sleep are usually more vivid than non-rem sleep dreams']	533
how can shift workers help regulate their own blood sugar levels?	['eating during the daytime instead of at night']	534
what does rem sleep timing mostly depend on?	['on the circadian rhythm, the body clock that synchronizes processes such as body temperature and the sleep-wake cycle.']	535
why is n24swd difficult to diagnose?	['symptoms of n24swd come and go']	536
what can minimize drooling?	['sleeping on your back']	537
what should you do for a couple of weeks leading up to your doctor's appointment regarding ongoing lack of sleep?	['take notes about time asleep and awake, sleep latency patterns, wakefulness episodes, and other aspects of your nightly sleep cycle']	538
what does firmness describe?	['how hard or soft a bed feels']	539
how likely is it for women with pms to experience insomnia before and during their period?	['at least twice as likely']	540
how does caffeine work to keep you awake?	['by binding to receptors in the brain that usually bond with a molecule called adenosine.']	541
how long to sleepwalking episodes last?	['for a few seconds to a half an hour with most finishing in less than 10 minutes']	542
what can having a pet reduce?	['worries and loneliness, distract from mental illness symptoms, help regulate emotions, and add to a sense of purpose and meaning in life.']	543
how can you save a good amount of money?	['by shopping for a mattress online']	544
what is a mad best known for?	['its use to reduce chronic snoring and mild obstructive sleep apnea']	545
what does bedtime routine help your brain do??	"[""separate the day from the night, clear your mind and body of the day's stresses, and relax into sleep.""]"	546
what is the maximum duration a nap should last?	['no longer than 30 minutes']	547
what can be a potent tool to improve sleep?	['finding ways to relax']	548
what are longer naps associated with?	['an increased risk for diabetes, heart disease, and depression.']	549
what can back sleeping aggravate?	['sleep apnea symptoms.']	550
why can you breathe easier when you sleep on your side?	['when you sleep on your side, your airway stays open']	551
how do animals that enter torpor regularly consume massive amounts of energy during the day?	['by flying around, eating, and staying warm']	552
when should you replace your mattress?	"[""when you notice a drop in your bed's quality""]"	553
what can ohs lead to if left untreated?	['serious heart problems, depression, disability, and death']	554
what age does the term preschooler refer to?	['children 3 to 5 years of age.']	555
what did the pandemic increase?	['the prevalence of anxiety disorders']	556
who requires a softer mattress?	['sleepers who weigh less']	557
how does pain impact sleep?	['by keeping the central nervous system aroused.']	558
what can cause daytime sleepiness as a side effect?	['medications used to treat health conditions']	559
why do sleep aids include?	['prescription medications, over-the-counter drugs, and dietary supplements, many of which are labeled as natural sleep aids']	560
what are sleep spindles?	['bursts of quicker brain waves that occur during non-rapid eye movement (nrem) sleep']	561
what is the downside of trying out a bed in a mattress store?	"[""a shopper doesn't get to spend much time trying it out, so they have no way to gauge how the mattress will perform over time.""]"	562
what muscle contracts on forceful exhalation?	['the internal intercostal muscles']	563
what do some people with hypersomnolence disorders feel before nodding off?	['effects of daytime sleepiness']	564
what is rem sleep stage important for?	['several mental processes, including memory and learning']	565
how can pillows impact back sleepers using a plusher mattress?	['may tilt the head too far upwards, adding stress to the neck and the upper back.']	566
what is common during pregnancy?	['sleep disruption, inadequate sleep, and insomnia symptoms']	567
how is body temperature maintained through the night?	['body continuously adjusts the blood flow to your skin, along with your sweat rate and hormone levels']	568
when we, as humans, feel our best?	"[""when we've had a good seven to nine hours of shuteye""]"	569
what is the median age for ehs cases?	['58']	570
what should a balanced diet be made up of?	['a variety of vegetables and fruits is able to provide the recommended daily intake of vitamins and nutrients']	571
what is important for cbt-i to be effective?	"[""it's important to be open to confronting unhelpful thoughts and behaviors""]"	572
what does sleep mean?	['short period of being relatively still, with reduced reactions to the outside world']	573
what should you do if you have persistent or severe sleeping problems, daytime drowsiness, and/or a problematic sleep schedule?	['talk with a doctor who can best diagnose the cause and offer the most appropriate treatment']	574
what kind of pillows are convenient for travel use?	['standard pillows']	575
what can affect how much and how soundly a child sleeps?	['as a child grows physically, mentally, and emotionally']	576
what can light sleep help our ability to do?	['to solve problems, according to a recent study, suggesting this period of sleep supports creativity.']	577
who should not use melatonin receptor agonists?	['people with sleep maintenance insomnia']	578
what other treatments are recommended for osa apart from cpap?	['limiting alcohol intake and weight loss']	579
what is a polysomnography?	['sleep study']	580
what is thermal gel engineered to feel?	['cool to the touch']	581
what can help you select the mattress that best fits your needs?	['understanding how the layers and their materials impact performance']	582
what does imagery in false awakenings feel similar to?	['most commonly, imagery in false awakenings feels similar to that of waking life, especially when false awakenings are experienced right before waking up in the morning.']	583
what is a cup of strong coffee the recommended treatment for?	['both preventing hypnic headaches, as well as relieving them once they have started.']	584
how can menopause affect sleep?	['can interrupt the sleep of older women.']	585
what does a sleep schedule prevent?	['fatigue, exhaustion, and daytime drowsiness.']	586
what is the estimated number of fatal crashes each year due to drowsy drivers?	['6,000']	587
how can tart cherries affect sleep?	['may also have an antioxidant effect that is conducive to sleep.']	588
what has moderate- to high-intensity exercise been shown to reduce?	['anxiety for several hours.']	589
what dose of cbd is safe to take orally?	['300-mg']	590
what may a healthcare provider do in serious cases where muscles continue to be reinjured?	['your healthcare provider may inject the area with corticosteroids or lidocaine.']	591
why might people feel less refreshed in the morning after waking up to stimulate lucid dreaming?	['they were not able to make up the lost sleep']	592
what has same or worse impacts as driving while sleep-deprived?	['driving with a blood alcohol content of 0.05%']	593
what are a simple solution to trap less heat?	['lightweight, breathable sheets']	594
what can result in sleep disorders like shift work disorder?	['work at times that overlap with a normal sleep period']	595
what is one of the most important considerations when optimizing your bedroom environment for better sleep?	['room temperature']	596
what is sleep critical to?	['physical health and the effective functioning of the immune system']	597
where do pets like to lie other than the foot of the bed?	['by your side or between you and your partner']	598
what sleep position is generally recommended for pregnant women?	['side sleeping']	599
how does music benefit sleep?	['can help people fall asleep faster, wake up less often during the night, and feel better about their sleep overall.']	600
what accounts for about 75% of flatulence?	['gases created by intestinal bacteria']	601
what effects would permanent daylight saving time have on the transportation industry?	['allow the transportation industry time to adjust its advanced scheduling']	602
what is the function of adaptive polyfoam?	"[""contours to the body and evenly distributes weight, much like memory foam, but it doesn't hug as closely.""]"	603
what does the circadian clock regulate?	['your appetite.']	604
what is healthy sleep tied to?	['moods, energy levels, and other facets of your daily life that can directly or indirectly impact sexual activity.']	605
what is spending more time in bed with a partner associated with?	['better sleep quality.']	606
what is the purpose of mouthguards?	['decrease the impact of bruxism, reduce the wear-and-tear of teeth, reduce morning headaches, and improve sleep quality.']	607
what do individuals with periodic limb movement disorder (plmd) experience while they sleep?	['involuntary jerking movements in their legs while they sleep, resulting in reduced sleep quality, and fatigue and poor concentration during the day.']	608
what is one of the most debilitating ms symptoms?	['fatigue is considered one of the most debilitating ms symptoms']	609
how does alcohol affect sleep latency?	['reduces sleep latency']	610
what does cbt describe?	['a type of counseling known as talk therapy']	611
what can bedtime routines help babies do?	['babies also have no sense of day and night in their infancy, and bedtime routines can help them distinguish between the two.']	612
what have studies found about banking sleep?	['can decrease cognitive impairment and help preserve motor skills.']	613
what is excessive sleepiness a symptom of?	['undiagnosed sleep apnea, narcolepsy, hypersomnia, restless legs syndrome, and circadian rhythm disorders like shift work disorder.']	614
when are you more likely to avoid wrinkles?	['if you fold sheets shortly after removing them from the dryer.']	615
what happens to the body during rem sleep?	"[""you'll experience a loss of muscle tone that causes the arms and legs to feel paralyzed""]"	616
what can mattress toppers improve but only to a point?	"[""a bed's motion isolation""]"	617
what is periodic limb movement disorder?	['repetitive flexing or twitching of the limbs while asleep at night']	618
how are certain areas of the mattress tested to determine whether they perform better than others?	['assess a set of predetermined spots that remain consistent from mattress to mattress']	619
how long are most sleeping pills designed to be used for?	['most sleeping pills are designed just for short-term use (a number of weeks or less)']	620
how often should weighted blankets be cleaned if only occasionally used as a lap blanket?	['three to four times per year']	621
how much more sensitive to light are lions compared to humans?	['they are nearly 6 times more sensitive to light than humans.']	622
why are sateen sheets advantageous for people in cold climates?	['sateen sheets are not especially breathable and tend to retain heat']	623
why does warming a person's feet at bedtime help them sleep better?	['due to the unique relationship between body temperature and sleep']	624
what are the 2 parts of modern mattresses?	['the comfort layers and the support core.']	625
how can an adjustable bed help older adults?	['may increase bedtime comfort, improve sleep quality, and ease uncomfortable symptoms keeping them awake']	626
what chocolate-flavored food contains caffeine?	['hot chocolate, breakfast cereals, ice cream, and candy bars']	627
what might sleep related rhythmic movement disorder be associated with?	['obstructive sleep apnea (osa), a condition of breathing lapses during sleep, or restless leg syndrome (rls), which is marked by a strong urge to move the limbs.']	628
why is it challenging to precisely determine how often sleepwalking occurs?	"[""people who sleepwalk don't remember episodes""]"	629
what is memory foam a type of?	['polyurethane foam']	630
what should be avoided an hour before bedtime?	['artificial light from electronics, including tvs, cell phones, and computers.']	631
what type of foods are good for sleep?	"[""there's a lack of direct evidence about specific foods that are good for sleep""]"	632
what serious complications can chronic reflux and gerd cause?	['inflammation and ulcers of the esophagus, scar tissue that narrows the esophagus, spasms affecting the airway, chronic cough, damage to teeth, and exacerbated asthma symptoms']	633
how many people are resistant to hypnosis and unlikely to benefit from hypnotherapy?	['about one-third of people']	634
how can eating too much affect sleep?	['by interfering with digestion and raising the risk of heartburn']	635
what study confirms a diagnosis of sleep apnea?	['a sleep study']	636
what is the end goal of both continuous positive airway pressure (cpap) therapy and the inspire sleep apnea treatment ?	['to open airways and improve breathing']	637
what population is kls slightly more prevalent in?	['the ashkenazi jewish population']	638
what does a foam mattress contain in its comfort system and support core?	['one or more types of foam']	639
what does the durability of the mattress depend on?	['design, materials, type of mattress, and the level of use']	640
how many children use electronic devices before bed?	['60% of children']	641
when does the condition known as non 24-hours sleep wake disorder occur?	"[""when someone's circadian cycle exceeds the 24-hour mark.""]"	642
what are two common symptoms of perinatal depression?	['difficulty falling asleep and excessive sleeping']	643
what is obstructive sleep apnea?	['a sleep-related breathing disorder that causes temporary pauses in breathing while you sleep']	644
how do you manage acid reflux?	['a combination of medication and lifestyle changes']	645
what does resolving health inequalities require?	['an ambitious program to learn more about their prevalence, causes, and impacts']	646
why don't all charitable organizations take second-hand beds?	['due to sanitation and space issues.']	647
what is orthopnea?	['a shortness of breath some people experience when lying down, which goes away once they return to an upright position']	648
how much does heritability account for risk of developing insomnia?	['31% to 58%']	649
what is sleep hygiene?	"[""a person's sleep environment and habits""]"	650
what is chamomile?	['a plant often found in teas and advanced as a natural remedy for various conditions.']	651
what are common reasons for a lack of sleep in children?	['insomnia and delayed sleep-phase syndrome']	652
what are patients with shift work disorder diagnosed based on?	['their sleep history']	653
how many american adults does insufficient sleep affect?	['35% of american adults, 25% of young children, and as many as 72% of high school students.']	654
how do shift workers negate some of the effects of sleep deprivation?	['rely on sleeping during the day']	655
how long do cats nap on average?	['78 minutes']	656
what does a sleep study track?	['your airflow and breathing rate, your blood oxygen levels and heart rate, your body position and movements, your brain waves, and your eye movements while you sleep']	657
what can you do while practicing light therapy?	['you can read, write, talk on the phone, use your computer, cook, and more']	658
what are the benefits of improving sleep hygiene?	['encourages more stable and dependable sleep while reducing the risk of sleep deprivation']	659
what is valerian?	['an herb marketed and sold as a dietary supplement under the name valerian root, and is often found in mild sedatives used to treat insomnia and anxiety']	660
why are cotton sheets a classic?	['cotton sheets are a classic for their breathability and durability.']	661
what should you do once you have made it through an all-nighter?	['take the right steps to recover from an all-nighter']	662
what is the primary treatment for sleep concerns in people with dementia?	['sleep hygiene']	663
what physical changes take place in each stage of sleep?	['decreased temperature and heart rate']	664
what does mouth taping involve?	['taking porous tape and affixing it over both the upper and lower lips']	665
what might extending daylight saving hours promote?	['outdoor activities']	666
how may insufficient sleep affect dehydration?	['insufficient sleep may increase the chances of being dehydrated']	667
what is celliant?	['a proprietary synthetic fiber']	668
how can doctors usually diagnose night terrors?	['based on descriptions from family members.']	669
what can excessive tiredness cause?	['significant challenges at work, school, and in personal relationships']	670
what materials can adjust to the sleeper's shape and reduce pressure buildup?	['memory foam, polyfoam, latex, and/or minicoils']	671
what are seniors at higher risk of?	['medical and psychiatric conditions that can lead to insomnia symptoms, as well as other sleep disorders such as sleep-disordered breathing or restless legs syndrome.']	672
what demographic has higher rates of insufficient sleep?	['insufficient sleep among teens has been found to be higher among women than men.']	673
what does cbt-i focus on?	['helping you recognize the thoughts and behaviors that disturb your sleep (such as nighttime stress or worry, or drinking too much caffeine) and replacing them with behaviors that enable healthy sleep']	674
what is a double bed?	['a mattress size that falls in between twin and queen.']	675
what is memory foam and latex known for?	['their contouring and pressure relief']	676
what is ne of the most common complaints from mattress owners?	['sagging']	677
what should i include in my sleep diary?	['when you went to bed, when you woke up, the total amount of time you slept, and whether or not you woke up during the night']	678
when can you fully recover from jet lag?	"[""you can't fully recover from jet lag until your circadian rhythm adjusts to the new time zone""]"	679
what are complex tests performed in a specialized sleep clinic?	['both psg and mslt']	680
what will you experience before the baby bump starts?	['experience morning sickness, frequent urination, and other symptoms that make it increasingly difficult to sleep']	681
what are critical parts of how sleep works to restore the body and mind?	['slow-wave sleep and rem sleep']	682
what type of socks are good for people with vision problems?	['light-colored non-slip socks']	683
what can acid reflux do?	['can further reduce sleep quality.']	684
what can you use to advertise your mattress?	['localized social media platforms like facebook marketplace, nextdoor, and freecycle, as well as any listserve mailing lists you may be on']	685
where is the master circadian clock found?	['in the hypothalamus of the brain']	686
how do memory foam mattresses work best?	['if there are at least four inches of combined comfort and transition foam between the sleep surface and the mattress base']	687
what is the best position for sleep apnea treatment?	['sleeping on your side']	688
what is a chiari malformation?	['a collection of physical irregularities in the area where the brain meets the spinal cord']	689
how many women display at least one symptom of insomnia?	['1 in 4 women']	690
what may the presence of cheyne-stokes respirations when someone is awake indicate?	['a poor prognosis']	691
when does sleepwalking happen?	['during non-rem (nrem) sleep, usually in stage iii of the sleep cycle']	692
what effect does smoking cigarettes have on caffeine metabolism?	['speeds up caffeine metabolism']	693
what are the most common sleep disorders that tend to occur during pregnancy?	['obstructive sleep apnea, restless legs syndrome, and gastroesophageal reflux disorder.']	694
what type of mattresses provide better ease of movement?	['bouncier mattresses']	695
what is social jetlag?	"[""person's natural chronotype comes into conflict with the demands of their schedule""]"	696
what are the effects of light therapy?	['able to fall asleep earlier at night, or sleep in later in the morning, depending on what they need']	697
when are hot flashes more common?	['during pregnancy and the post-partum period']	698
what are benefits of low impact movements?	['reduce anxiety and increase the quality of sleep']	699
what is sleep apnea?	['a relatively common disorder in which people experience disrupted breathing while they are sleeping.']	700
what does treating n24swd require a thorough examination of?	"[""potential underlying causes, and it's not unusual for a doctor to try several different treatment methods before successfully entraining the 24-hour rhythm.""]"	701
what are the two primary types of lower back pain?	['acute and chronic.']	702
what type of environment do most of us need to get restful sleep?	['a calm and quiet environment']	703
how can one avoid odors from a new mattress without having to buy one with all-natural materials?	['leave the mattress in a well-ventilated room for a few days before sleeping on it.']	704
what affects cardiovascular response?	['certain levels of noise exposure while sleeping, even those below recommended safe levels']	705
what do mattress costs depend on?	['mattress type, materials, brand, and shipping fees.']	706
who are hypnagogic hallucinations more common in?	['people with certain sleep disorders and health conditions']	707
how many different tests are used to judge a mattress' motion isolation performance?	['four different tests']	708
when do most children start sleeping through the night?	['around 6 months']	709
what is considered obese?	['those with a bmi of 30 or greater']	710
how much time do you spend in different stages of sleep?	['vary from night to night based on what your body needs']	711
why do those working on submarines suffer from irregular sleep-wake cycles?	['without access to natural sunlight']	712
what is the support core?	['generally the thickest portion of a mattress, usually measuring between 6 to 10 inches.']	713
what may better sleep may help in for people with cancer?	['feeling better both physically and emotionally, improving their ability to cope with cancer']	714
when should you seek help for hypnagogic hallucinations?	['if your hallucinations happen during the daytime']	715
when do human bodies naturally experience a decrease in core body temperature?	['before nightly sleep.']	716
when do people with plmd typically seek treatment?	['after their sleep partner notices the symptoms or once the other symptoms - such as daytime sleepiness or fatigue - begin to interfere with their daily functioning and wellbeing']	717
what is a key difference in the emotions felt between fever dreams and non-fever dreams?	['fever dreams also tend to feel more negative and involve fewer positive emotions']	718
why may men and women may respond differently to sleep deprivation?	['with women more quickly building up a sleep debt and experiencing the consequences of insufficient sleep.']	719
when does a child's sleep pattern change markedly?	['when children in school-age years start to go through puberty and enter adolescence']	720
what is sleepwalking is a type of?	['sleep disorder known as a parasomnia']	721
what is melatonin?	['the hormone that induces feelings of tiredness and relaxation']	722
what should you wear on the day of the mwt?	['comfortable clothes that will help you maintain a pleasant body temperature during the test']	723
what substance helps to absorb moisture and neutralize odor?	['baking soda']	724
what does the price range for mattresses include?	['low-quality, low-cost options to high-end models']	725
what is the best way to deal with drowsy driving?	"[""prevent it in the first place by getting a good night's sleep before your trip.""]"	726
what are certain performance categories for mattresses?	['temperature neutrality or motion isolation']	727
what is the simplest way of measuring respiratory rate?	['by counting how many times they breathe in a minute, usually by watching for the rise and fall of their chest.']	728
what is adaptive servo-ventilation primarily used as treatment for?	['people who experience central sleep apneas']	729
how is the experience of dreaming blind person different to that of a sighted person?	['a dreaming blind person experiences more sensations of sound, touch, taste, and smell']	730
how can we promote strong overall sleep health in early childhood?	['establishing a consistent bedtime routine']	731
what are some examples of parasomnias?	['sleepwalking, nightmares, and sleep paralysis']	732
what are the difference in depression symptoms experienced between men and women?	['men often experience symptoms such as irritability and anger, whereas women more frequently experience sadness and guilt']	733
what can a mindful diet help you do?	['sleep better and may even help you avoid bad dreams.']	734
why may ahi not be completely reliable?	['due to other factors such as age and daytime symptoms']	735
where does a significant portion of daily caffeine intake come from?	['from flavored sodas, chocolate, and other hidden sources']	736
what should infant sleep hygiene should account for?	['important safety measures to prevent the risk of suffocation']	737
what are some of the underlying medical conditions that have been linked to sleep-related hypoventilation?	['obesity, lung and respiratory diseases, and neurological and musculoskeletal disorders.']	738
why is polysomnography reliable?	['because it involves close observation of a sleeper']	739
who can yoga can especially benefit?	['particular groups of people with insomnia, such as postmenopausal women and women with breast cancer.']	740
what does non-nutritive sucking support?	['healthy baby sleep.']	741
what is the idea behind the mind-body technique?	['by monitoring these body processes users can begin to exert some control over them']	742
what type of therapy for insomnia may help support positive changes to adolescents' sleep health?	"[""cognitive behavioral therapy for insomnia (cbt-i) may help support positive changes to adolescents' sleep health.""]"	743
what were the two key items they used to measure dental irritation?	['teeth tension, defined as a feeling of tenderness after waking, and teeth grinding during sleep.']	744
what is excessive sleepiness caused by?	['underlying health problem or sleep disorder']	745
what is the second most common sleeping position?	['back sleeping']	746
what issues can dust mites cause?	['allergic reactions, asthma attacks, and skin rashes.']	747
how can loss of sleep affect people with epilepsy?	['can increase the frequency of seizures in people with epilepsy, including those with no prior history of seizures.']	748
what do people with ohs tend to experience?	['lower blood oxygen levels']	749
what does the circadian clock consist of?	['a cluster of roughly 20,000 neurons known as the suprachiasmatic nucleus (scn)']	750
what should you do before you meet your doctor to discuss sleep?	"[""make a list of any times you've tried to adjust or reset your sleep routine and been unsuccessful""]"	751
how often can false awakenings happen?	['multiple times in a row']	752
what is proposed to have caused the sleep crisis in children more than anything else?	['i think technology, and particularly the way that social media has come into the world of kids']	753
how many hours of sleep is it recommended that infants get?	['between 12 and 15 total hours of sleep per day']	754
what are sleep-related breathing disorders?	['conditions of abnormal and difficult respiration during sleep, including chronic snoring and sleep apnea.']	755
when do babies start to sleep through the night?	['at around six months of age']	756
what have increases in air pollution been shown to increase?	['feelings of depression and anxiety']	757
how many americans drink coffee?	['an estimated 75% of american adults']	758
what type of sleep-focused treatments can be provided online?	['mindfulness-based therapies or cognitive behavioral therapy for insomnia (cbt-i)']	759
what is the average sleep time for a dog?	['45 minutes']	760
how can i limit the effects of jet lag in my child?	['consider adjusting their bedtimes a little in the days leading up to the trip, so they start becoming accustomed to staying up later or going to bed earlier, whichever they will do in the destination time zone']	761
what is the most significant advantage of buying a mattress online?	['the price']	762
what effect does working while underslept have?	['can leave people feeling more irritable, angry, and vulnerable to stress']	763
what is obtaining healthy sleep important for?	['both physical and mental health, improving productivity and overall quality of life']	764
what population are sleep-related breathing disorders common in?	['elderly nursing home patients with dementia']	765
what can cause sleep regressions?	['teething, illness, growth spurts, changing naptimes, or when they are learning new skills such as how to talk or walk']	766
what is chronic fatigue syndrome, or myalgic encephalomyelitis (me/cfs)?	['a potentially serious, debilitating, long-term illness']	767
